series|location|keywords|numpages|pages|booktitle|abstract|doi|url|address|publisher|isbn|year|title|author|type_publication|ID|articleno|month|journal|issn|number|volume|issue_date|note|edition|editor|Sourceid|SJR|SJR_Best_Quartile|H_index|Total_Docs_2020|Total_Docs_3years|Total_Refs|Total_Cites_3years|Citable_Docs_3years|Cites_Doc_2years|Ref_Doc|Country|Region|Coverage|Categories|Total_Cites|Journal_Impact_Factor|Eigenfactor_Score|id_title|id_issn
||Databases;Tools;Measurement;Maintenance engineering;Reliability;Engines;Arrays;Databases;data cube;big data;lessons learned||1-5|2018 Annual Reliability and Maintainability Symposium (RAMS)|This experience paper describes some lessons learned using “big data.” Managers want to make data driven decisions, and many companies spend substantial effort and resources to develop collection methods, record facts, and store records in large data warehouses. Additional resources take this collection of data and produce reports, which are then used to support decision making. We work with customer premises equipment, and our databases track nearly 50 million serial numbers. As reliability engineers, we use this data as the basis of analysis to assess field performance of the equipment the databases track. In 2016, we began to use a standard tool to serve as a definitive repository and an engine to do preliminary postprocessing. This database uses data dimensions, where each dimension is an array. It is convenient to think of the lefthand column as a set of labels and the cells to the right as measures (either collected data or computed metrics) for each label. The advantage of creating dimensions is that-rather than working with individual data items and the relationships between them-a dimension preprocesses data into a set that has relationships with other sets. This models the “real world” more closely. A cube is just a set of one or more dimensions. Using a cube allows complex questions to be asked and answered in ways that relational databases do not. We have been using this data structure to support analysis of customer premises equipment, typically set top boxes, modems, and similar equipment that is leased by the provider to customers at their residences and businesses. Tools that support cubes offer several advantages. It is possible to do analyses in a cube that are difficult in a relational database that does not support the “logical ecology” that a cube does By moving up and down the data hierarchy, it is possible to see relationships on the screen, and outputs can be saved to other more powerful post processing tools for more detailed analysis Cubes support faster and less error prone analysis This paper describes these points and illustrate them with a simple example. Our objective is to illustrate the concepts rather than work through a detailed problem. Our work to date suggests that it is critical to manage data quality in a broad sense so that the resulting reports and analysis are trustworthy. We have had a generally positive experience with this technology and found that it benefits the business by allowing processes to be modeled. This refines our understanding of the meaning of the various process metrics, and in some cases, we have been able to recommend changes to policy.|10.1109/RAM.2018.8463091|||||2018|Product Reliability and Databases: Lessons Learned|Bantug, Derek and Franklin, Paul and Boone, Ted|inproceedings|8463091||Jan||25770993|||||||||||||||||||||||||2054104058|137887340
||pre-large concept, privacy protection, federated learning, Frequent itemset mining, Internet of Behaviour, industrial collaborative data mining||||Rapid advancement of industrial internet of things (IoT) technology has changed the supply chain network to an open system to meet the high demand for individualized products and provide better customer experiences. However the open-system supply chain has forced many small and midsize enterprises (SMEs) to adopt vertical integration by being divided into smaller companies with a distinctive business for each SME but a central alliance to produce a range of products and gain competencies. Therefore, existing models do not guarantee the protection of data privacy of individual SMEs. Moreover, especially for the IoT environment, collecting data in a secure way and revealing valuable knowledge in an IoT network is difficult. How to share data in a secure framework is of paramount importance in the internet of behavior field. In this article, a privacy-preserving data-mining framework is proposed for joint-venture industrial collaborative activities by combining federated learning and a ”pre-large concept” of data-mining techniques. The novelty of the proposed approach is that, while mining high-utility itemsets from multiple datasets, it does not require direct data sharing. In the proposed method, the federated-learning framework can learn from aggregated learning parameters without scanning all data from different sets. The pre-large concept in this approach reduces the amount of scanning into different datasets. Thus, the approach makes it possible to train federated learning more quickly while protecting the privacy of individual data owners. The approach has been tested on real industrial datasets in a collaborative environment. Extensive experimental results show that the approach achieves high accuracy compared with conventional data-mining techniques while preserving the privacy of datasets.|10.1145/3532090|https://doi.org/10.1145/3532090|New York, NY, USA|Association for Computing Machinery||2022|A Privacy Frequent Itemsets Mining Framework for Collaboration in IoT Using Federated Learning|Wu, Jimmy Ming-Tai and Teng, Qian and Huda, Shamsul and Chen, Yeh-Cheng and Chen, Chien-Ming|article|10.1145/3532090||may|ACM Trans. Sen. Netw.|15504859||||Just Accepted|||4700152843|0,598|Q2|67|44|118|2352|447|117|3,52|53,45|United States|Northern America|2005-2020|Computer Networks and Communications (Q2)|1,365|2.253|9.9E-4|2061518303|1384228366
||Big Data;Data models;Banking;Neural networks;Industries;Data integrity;Computational modeling;Big Data;Data Noise;Data Quality;Prediction and Machine Learning||791-792|2020 IEEE 7th International Conference on Data Science and Advanced Analytics (DSAA)|Big data has been transformed into knowledge by information systems to add value in businesses. Enterprises relying on it benefit from risk management to a certain extent. The value, however, depends on the quality of data. The quality needs to be verified before any use of the data. Specifically, measuring the quality by simulating the real life situation and even forecast it accurately turns into a hot topic. In recent years, there have been numerous researches on the measurement and assessment of data quality. These are yet to utilize a scientific computational method for the measurement and prediction. Current methods either fail to make an accurate prediction or do not consider the correlation and time sequence factors of the data. To address this, we design a model to extend machine learning technique to business applications predicting this. Firstly, we implement the model to detect data noises from a risk dataset according to an international data quality standard from banking industry and then estimate their impacts with Gaussian and Bayesian methods. Secondly, we direct sequential learning in multiple deep neural networks for the prediction with an attention mechanism. The model is experimented with various network methodologies to show the predictive power of machine learning technique and is evaluated by validation data to confirm the model effectiveness. The model is scalable to apply to any industries utilizing big data other than the banking industry.|10.1109/DSAA49011.2020.00119|||||2020|Big Data Quality Prediction on Banking Applications: Extended Abstract|Wong, Ka Yee. and Wong, Raymond K.|inproceedings|9260067||Oct|||||||||||||||||||||||||||2062493599|42
ESEC/FSE 2020|Virtual Event, USA|AI system, Industrial Artificial Intelligence, AI software, Continuous Experimentation|4|1513–1516|Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering|Moving from experiments to industrial level AI software development requires a shift from understanding AI/ ML model attributes as a standalone experiment to know-how integrating and operating AI models in a large-scale software system. It is a growing demand for adopting state-of-the-art software engineering paradigms into AI development, so that the development efforts can be aligned with business strategies in a lean and fast-paced manner. We describe AI development as an “unknown unknown” problem where both business needs and AI models evolve over time. We describe a holistic view of an iterative, continuous approach to develop industrial AI software basing on business goals, requirements and Minimum Viable Products. From this, five areas of challenges are presented with the focus on experimentation. In the end, we propose a research agenda with seven questions for future studies.|10.1145/3368089.3417039|https://doi.org/10.1145/3368089.3417039|New York, NY, USA|Association for Computing Machinery|9781450370431|2020|Continuous Experimentation on Artificial Intelligence Software: A Research Agenda|Nguyen-Duc, Anh and Abrahamsson, Pekka|inproceedings|10.1145/3368089.3417039|||||||||||||||||||||||||||||2062844969|42
SIGMOD '22|Philadelphia, PA, USA|data integration, data collection, responsible ai, distribution tailoring, data equity, fair ML|7|2458–2464|Proceedings of the 2022 International Conference on Management of Data|Data integration has been extensively studied by the data management community and is a core task in the data pre-processing step of ML pipelines. When the integrated data is used for analysis and model training, responsible data science requires addressing concerns about data quality and bias. We present a tutorial on data integration and responsibility, highlighting the existing efforts in responsible data integration along with research opportunities and challenges. In this tutorial, we encourage the community to audit data integration tasks with responsibility measures and develop integration techniques that optimize the requirements of responsible data science. We focus on three critical aspects: (1) the requirements to be considered for evaluating and auditing data integration tasks for quality and bias; (2) the data integration tasks that elicit attention to data responsibility measures and methods to satisfy these requirements; and, (3) techniques, tasks, and open problems in data integration that help achieve data responsibility.|10.1145/3514221.3522567|https://doi.org/10.1145/3514221.3522567|New York, NY, USA|Association for Computing Machinery|9781450392495|2022|Responsible Data Integration: Next-Generation Challenges|Nargesian, Fatemeh and Asudeh, Abolfazl and Jagadish, H. V.|inproceedings|10.1145/3514221.3522567|||||||||||||||||||||||||||||2062976946|42
CIKM '22|Atlanta, GA, USA|pre-training, sequential recommendation, contrastive learning|10|1925–1934|Proceedings of the 31st ACM International Conference on Information &amp; Knowledge Management|Recently, pre-training based approaches are proposed to leverage self-supervised signals for improving the performance of sequential recommendation. However, most of existing pre-training recommender systems simply model the historical behavior of a user as a sequence, while lack of sufficient consideration on temporal interaction patterns that are useful for modeling user behavior.In order to better model temporal characteristics of user behavior sequences, we propose a Temporal Contrastive Pre-training method for Sequential Recommendation (TCPSRec for short). Based on the temporal intervals, we consider dividing the interaction sequence into more coherent subsequences, and design temporal pre-training objectives accordingly. Specifically, TCPSRec models two important temporal properties of user behavior, i.e., invariance and periodicity. For invariance, we consider both global invariance and local invariance to capture the long-term preference and short-term intention, respectively. For periodicity, TCPSRec models coarse-grained periodicity and fine-grained periodicity at the subsequence level, which is more stable than modeling periodicity at the item level. By integrating the above strategies, we develop a unified contrastive learning framework with four specially designed pre-training objectives for fusing temporal information into sequential representations. We conduct extensive experiments on six real-world datasets, and the results demonstrate the effectiveness and generalization of our proposed method.|10.1145/3511808.3557468|https://doi.org/10.1145/3511808.3557468|New York, NY, USA|Association for Computing Machinery|9781450392365|2022|Temporal Contrastive Pre-Training for Sequential Recommendation|Tian, Changxin and Lin, Zihan and Bian, Shuqing and Wang, Jinpeng and Zhao, Wayne Xin|inproceedings|10.1145/3511808.3557468|||||||||||||||||||||||||||||2063126714|42
||Big data analytics capabilities, Information governance, Incremental innovation, Radical innovation, Environmental uncertainty, FIMIX-PLS||103361||The age of big data analytics is now here, with companies increasingly investing in big data initiatives to foster innovation and outperform competition. Nevertheless, while researchers and practitioners started to examine the shifts that these technologies entail and their overall business value, it is still unclear whether and under what conditions they drive innovation. To address this gap, this study draws on the resource-based view (RBV) of the firm and information governance theory to explore the interplay between a firm’s big data analytics capabilities (BDACs) and their information governance practices in shaping innovation capabilities. We argue that a firm’s BDAC helps enhance two distinct types of innovative capabilities, incremental and radical capabilities, and that information governance positively moderates this relationship. To examine our research model, we analyzed survey data collected from 175 IT and business managers. Results from partial least squares structural equation modelling analysis reveal that BDACs have a positive and significant effect on both incremental and radical innovative capabilities. Our analysis also highlights the important role of information governance, as it positively moderates the relationship between BDAC’s and a firm’s radical innovative capability, while there is a nonsignificant moderating effect for incremental innovation capabilities. Finally, we examine the effect of environmental uncertainty conditions in our model and find that information governance and BDACs have amplified effects under conditions of high environmental dynamism.|https://doi.org/10.1016/j.im.2020.103361|https://www.sciencedirect.com/science/article/pii/S0378720620302998||||2020|The role of information governance in big data analytics driven innovation|Patrick Mikalef and Maria Boura and George Lekakos and John Krogstie|article|MIKALEF2020103361|||Information & Management|03787206|7|57|||||12303|2,147|Q1|162|130|248|11385|2482|246|8,94|87,58|Netherlands|Western Europe|1977-2020|Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)||||2064650715|1945939487
|||||||||New York, NY, USA|Association for Computing Machinery|9781450390606|2021|Computing Competencies for Undergraduate Data Science Curricula|ACM Data Science Task Force|book|10.1145/3453538|||||||||||||||||||||||||||||2064921798|42
||||652-660||The objective of this paper is to identify the extent to which real world data (RWD) is being utilized, or could be utilized, at scale in drug development. Through screening peer-reviewed literature, we have cited specific examples where RWD can be used for biomarker discovery or validation, gaining a new understanding of a disease or disease associations, discovering new markers for patient stratification and targeted therapies, new markers for identifying persons with a disease, and pharmacovigilance. None of the papers meeting our criteria was specifically geared toward novel targets or indications in the biopharmaceutical sector; the majority were focused on the area of public health, often sponsored by universities, insurance providers or in combination with public health bodies such as national insurers. The field is still in an early phase of practical application, and is being harnessed broadly where it serves the most direct need in public health applications in early, rare and novel disease incidents. However, these exemplars provide a valuable contribution to insights on the use of RWD to create novel, faster and less invasive approaches to advance disease understanding and biomarker discovery. We believe that pharma needs to invest in making better use of Electronic Health Records and the need for more precompetitive collaboration to grow the scale of this ‘big denominator’ capability, especially given the needs of precision medicine research.|https://doi.org/10.1016/j.drudis.2017.12.002|https://www.sciencedirect.com/science/article/pii/S1359644617305950||||2018|Real world big data for clinical research and drug development|Gurparkash Singh and Duane Schulthess and Nigel Hughes and Bart Vannieuwenhuyse and Dipak Kalra|article|SINGH2018652|||Drug Discovery Today|13596446|3|23|||||||||||||||||||||||2065752562|933393058
||Bridges;Analytical models;Data analysis;Data integrity;Decision making;Data visualization;Big Data;Unstructured data;data usability;unstructured data analytics;pragmatic data quality||1-6|2021 International Conference on Computer & Information Sciences (ICCOINS)|A high volume of unstructured data is being generated from diverse and heterogeneous sources. The unstructured data analytics process is used to extract valuable insights from these unstructured data sources but unlocking useful and usable information is critical for analytics. Despite advancements in technologies, data preparation requires an inordinate amount of time in unstructured data manipulation into a usable form. Although several data manipulation and preparation techniques have been proposed for unstructured big data, relatively limited research has addressed the usability issues of unstructured data. This study identifies the usability issues of unstructured big data for the analytical process to bridge the identified gap. The usability enhancement model has been proposed for unstructured big data to facilitate the subjective and objective efficacy of unstructured big data for data preparation and manipulation activities. Moreover, concept mapping is an essential element to improve the usability of unstructured big data incorporated in the proposed model with usability rules. These rules reduce the usability gap between data availability and its usefulness for an intended purpose. The proposed research model will help to improve the efficiency of unstructured big data analytics.|10.1109/ICCOINS49721.2021.9497187|||||2021|Towards Improved Data Analytics Through Usability Enhancement of Unstructured Big Data|Adnan, Kiran and Akbar, Rehan and Wang, Khor Siak|inproceedings|9497187||July|||||||||||||||||||||||||||2065813834|42
||ISCTSC, transport, survey methodology, big data||1-15||This document presents an introduction to the ISCTSC Special Issue of Transport Research Procedia. It synthesizes the discussions held at the 11th International Conference on Transport Survey Methods, and describes the contents of the selected contributions. This conference has been held in different countries from all over the world, involving an increasing group of enthusiastic and generous specialists, willing to share their knowledge. This 11th conference was an opportunity to discuss the state of the art on transport survey methods, but also to question the way transport surveys are conducted in the era of big data. We took the opportunity to identify the main challenges, and the most important questions.|https://doi.org/10.1016/j.trpro.2018.10.001|https://www.sciencedirect.com/science/article/pii/S2352146518301522||||2018|Transport survey methods - in the era of big data facing new and old challenges|Patrick Bonnel and Marcela A. Munizaga|article|BONNEL20181|||Transportation Research Procedia|23521465||32||Transport Survey Methods in the era of big data:facing the challenges|||||||||||||||||||||2067182040|83400274
||Big Data;Data integrity;Data mining;Feature extraction;Data models;Measurement;Quality assessment;Big Data;Data Quality;Unstructured Data;Quality of Unstructured Big Data||69-74|2018 International Conference on Innovations in Information Technology (IIT)|Big Data has gained an enormous momentum the past few years because of the tremendous volume of generated and processed Data from diverse application domains. Nowadays, it is estimated that 80% of all the generated data is unstructured. Evaluating the quality of Big data has been identified to be essential to guarantee data quality dimensions including for example completeness, and accuracy. Current initiatives for unstructured data quality evaluation are still under investigations. In this paper, we propose a quality evaluation model to handle quality of Unstructured Big Data (UBD). The later captures and discover first key properties of unstructured big data and its characteristics, provides some comprehensive mechanisms to sample, profile the UBD dataset and extract features and characteristics from heterogeneous data types in different formats. A Data Quality repository manage relationships between Data quality dimensions, quality Metrics, features extraction methods, mining methodologies, data types and data domains. An analysis of the samples provides a data profile of UBD. This profile is extended to a quality profile that contains the quality mapping with selected features for quality assessment. We developed an UBD quality assessment model that handles all the processes from the UBD profiling exploration to the Quality report. The model provides an initial blueprint for quality estimation of unstructured Big data. It also, states a set of quality characteristics and indicators that can be used to outline an initial data quality schema of UBD.|10.1109/INNOVATIONS.2018.8605945|||||2018|Big Data Quality Assessment Model for Unstructured Data|Taleb, Ikbal and Serhani, Mohamed Adel and Dssouli, Rachida|inproceedings|8605945||Nov||23255498|||||||||||||||||||||||||2067675932|73226646
ESEC/FSE 2018|Lake Buena Vista, FL, USA|Empirical study, static analysis, third party library|12|319–330|Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering|Intensive dependencies of a Java project on third-party libraries can easily lead to the presence of multiple library or class versions on its classpath. When this happens, JVM will load one version and shadows the others. Dependency conflict (DC) issues occur when the loaded version fails to cover a required feature (e.g., method) referenced by the project, thus causing runtime exceptions. However, the warnings of duplicate classes or libraries detected by existing build tools such as Maven can be benign since not all instances of duplication will induce runtime exceptions, and hence are often ignored by developers. In this paper, we conducted an empirical study on real-world DC issues collected from large open source projects. We studied the manifestation and fixing patterns of DC issues. Based on our findings, we designed Decca, an automated detection tool that assesses DC issues' severity and filters out the benign ones. Our evaluation results on 30 projects show that Decca achieves a precision of 0.923 and recall of 0.766 in detecting high-severity DC issues. Decca also detected new DC issues in these projects. Subsequently, 20 DC bug reports were filed, and 11 of them were confirmed by developers. Issues in 6 reports were fixed with our suggested patches.|10.1145/3236024.3236056|https://doi.org/10.1145/3236024.3236056|New York, NY, USA|Association for Computing Machinery|9781450355735|2018|Do the Dependency Conflicts in My Project Matter?|Wang, Ying and Wen, Ming and Liu, Zhenwei and Wu, Rongxin and Wang, Rui and Yang, Bo and Yu, Hai and Zhu, Zhiliang and Cheung, Shing-Chi|inproceedings|10.1145/3236024.3236056|||||||||||||||||||||||||||||2069199654|42
ICBDE '22|Shanghai, China|university public opinion, Big data, data analysis, public opinion system|6|121–126|Proceedings of the 5th International Conference on Big Data and Education|Higher educational institutions rely on reputation to attract and earn the legitimacy of the public. However, the emerging trend of public misinformation due to the chunk of information available on the internet affects public opinion formation (POF) about universities. Therefore, narrowing down on the fallouts in POF can provide evidence for managerial and policy interventions. This paper explores five-layer POF and its application with big data in university public opinion monitoring and processing. It reveals that big data technology can be actively employed to safeguard the image of university public opinion formation, but this can be inhibited by the lack of commitment to integrating multiple stakeholders on a common platform, privacy, and security concerns. The paper recommends collaboration between universities and the government to increase momentum on big data with requisite actions for mutual benefits.|10.1145/3524383.3524442|https://doi.org/10.1145/3524383.3524442|New York, NY, USA|Association for Computing Machinery|9781450395793|2022|Research on the Application of Big Data in University's Public Opinion Monitoring and Processing|Cai, Mingjun and Sam, Francis and Asante Boadi, Evans|inproceedings|10.1145/3524383.3524442|||||||||||||||||||||||||||||2069666857|42
||Intelligent manufacturing, Cognitive manufacturing, Cognitive framework, Computable digital twin, Multi-dimensional, OAR model||469-485||With the production system shifting to a multi-variety and small-batch production mode, the production process faces more user requirements, changes, and uncertainties. To solve the above problems, it is necessary to obtain the status and trend changes information and provide information support for the optimization of decision-making and dynamic adjustment of the production system. However, the production system cognition faces the problems of state coupling, state dynamic transfer and transition, and multi-system interweaving, which makes the production system cognition face huge challenges. Combining technologies such as the Internet of Things, industrial big data, and artificial intelligence, cognitive manufacturing can realize dynamic cognition of the production process, support dynamic adjustment, and become a promising way to solve the dynamic changes and uncertainties of production systems. In addition, as a formal expression of information processing and knowledge learning process in cognitive informatics, the Object-Attribute-Relation (OAR) model can effectively guide the construction of the production process cognitive mechanism. Therefore, this paper proposes a multi-dimensional cognitive framework based on OAR model of the human cognitive world for the dynamic cognitive needs of production system. The framework carries out dynamic cognition from the three dimensions of the manufacturing unit, production situation, and production system, and builds the continuous cognitive abilities from the three dimensions of analysis, decision-making, and learning. By integrating intelligent algorithms in the fields of artificial intelligence, a computable digital twin model is constructed as a carrier to provide the cognitive enabling technologies and capabilities for the production system. Finally, the feasibility of the proposed framework is illustrated by the developed computational digital twin platform. The computable digital twin platform provides the production system with important cognitive capabilities such as states perception, trend prediction, optimization decision-making, and knowledge learning, to support the dynamic cognition and optimization decision-making of the production system, and lay a technical foundation for adaptive production and cognitive manufacturing.|https://doi.org/10.1016/j.jmsy.2022.09.019|https://www.sciencedirect.com/science/article/pii/S0278612522001686||||2022|A multi-dimensional cognitive framework for cognitive manufacturing based on OAR model|Tengyuan Jiang and Jingtao Zhou and Jianhua Zhao and Mingwei Wang and Shusheng Zhang|article|JIANG2022469|||Journal of Manufacturing Systems|02786125||65|||||14966|2,310|Q1|70|155|294|8906|2949|288|10,88|57,46|Netherlands|Western Europe|1982-2020|Control and Systems Engineering (Q1); Hardware and Architecture (Q1); Industrial and Manufacturing Engineering (Q1); Software (Q1)|5,413|8.633|0.00561|2070069728|619364890
EATIS '20|Aveiro, Portugal|syphilis, healthcare surveillance, epidemiology, big data|6||Proceedings of the 10th Euro-American Conference on Telematics and Information Systems|"\"For many decades society did need to monitor and assess the standard of living of the population. In the 1950s, the United Nations (UN) saw this need and proposed 12 areas that should be evaluated, the first of which is listed under \"\"Health and Demography\"\", which focuses on what is expressed as the level of a population's health. Decades have passed and great results have been gained from similar initiatives such as reducing mortality from infectious diseases and even eradicating some others. In the age of the digital society, needs have grown. Monitoring demands that once perished from data to become concrete now suffer from the opposite effect, the excess of data from everywhere. Healthcare systems around the world use many different information systems, collecting and generating hundreds of data at unimaginable speed. We are billions of people on the planet and most of us are connected to the virtual world, sharing information, experiences and events with some kind of cloud. In this information age, the ability to aggregate and process this data is a major factor in raising public health to a new level. The development of tools capable of analyzing a large volume of data in seconds and producing knowledge for targeted decision making can help in the fight against specific diseases, in the process of continuing education of professionals, in the formation of new professionals, in the elaboration of new policies. with the specific locoregional look, in the analysis of hidden trends in front of so much information faced in everyday life and other possibilities. The present work proposes an architecture capable of storing and manipulating seeking to standardize the variables in order to allow to correlate this large amount of data in a systematic way, providing to several services and researchers the possibility of consuming health, social, economic and educational data for the promotion of public health.\""|10.1145/3401895.3402092|https://doi.org/10.1145/3401895.3402092|New York, NY, USA|Association for Computing Machinery|9781450377119|2021|A Big Data Architecture to a Multiple Purpose in Healthcare Surveillance: The Brazilian Syphilis Case|Silva, Rodrigo Dantas da and de Ara\'{u}jo, Jean Jar Pereira and de Paiva, \'{A}lvaro Ferreira Pires and de Medeiros Valentim, Ricardo Alexsandro and Coutinho, Karilany Dantas and de Paiva, Jailton Carlos and Roussanaly, Azim and Boyer, Anne|inproceedings|10.1145/3401895.3402092|58||||||||||||||||||||||||||||2072422062|42
||Internet of Things, Cyber-physical systems, Cloud computing, Analytics, Big data||247-259||Big data production in industrial Internet of Things (IIoT) is evident due to the massive deployment of sensors and Internet of Things (IoT) devices. However, big data processing is challenging due to limited computational, networking and storage resources at IoT device-end. Big data analytics (BDA) is expected to provide operational- and customer-level intelligence in IIoT systems. Although numerous studies on IIoT and BDA exist, only a few studies have explored the convergence of the two paradigms. In this study, we investigate the recent BDA technologies, algorithms and techniques that can lead to the development of intelligent IIoT systems. We devise a taxonomy by classifying and categorising the literature on the basis of important parameters (e.g. data sources, analytics tools, analytics techniques, requirements, industrial analytics applications and analytics types). We present the frameworks and case studies of the various enterprises that have benefited from BDA. We also enumerate the considerable opportunities introduced by BDA in IIoT. We identify and discuss the indispensable challenges that remain to be addressed, serving as future research directions.|https://doi.org/10.1016/j.future.2019.04.020|https://www.sciencedirect.com/science/article/pii/S0167739X18313645||||2019|The role of big data analytics in industrial Internet of Things|Muhammad Habib {ur Rehman} and Ibrar Yaqoob and Khaled Salah and Muhammad Imran and Prem Prakash Jayaraman and Charith Perera|article|URREHMAN2019247|||Future Generation Computer Systems|0167739X||99|||||12264|1,262|Q1|119|798|1935|36054|16877|1868|9,11|45,18|Netherlands|Western Europe|1984-2021|Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q1)||||2074446125|562237118
||Quality of service;Predictive models;Optimization;Computational modeling;Mathematical model;Data models;Web services;Big data;latent factor model;missing data prediction;quality-of-service (QoS);second-order solver;service computing sparse matrices;Web service||1216-1228||Generating highly accurate predictions for missing quality-of-service (QoS) data is an important issue. Latent factor (LF)-based QoS-predictors have proven to be effective in dealing with it. However, they are based on first-order solvers that cannot well address their target problem that is inherently bilinear and nonconvex, thereby leaving a significant opportunity for accuracy improvement. This paper proposes to incorporate an efficient second-order solver into them to raise their accuracy. To do so, we adopt the principle of Hessian-free optimization and successfully avoid the direct manipulation of a Hessian matrix, by employing the efficiently obtainable product between its Gauss-Newton approximation and an arbitrary vector. Thus, the second-order information is innovatively integrated into them. Experimental results on two industrial QoS datasets indicate that compared with the state-of-the-art predictors, the newly proposed one achieves significantly higher prediction accuracy at the expense of affordable computational burden. Hence, it is especially suitable for industrial applications requiring high prediction accuracy of unknown QoS data.|10.1109/TCYB.2017.2685521|||||2018|Incorporation of Efficient Second-Order Solvers Into Latent Factor Models for Accurate Prediction of Missing QoS Data|Luo, Xin and Zhou, MengChu and Li, Shuai and Xia, YunNi and You, Zhu-Hong and Zhu, QingSheng and Leung, Hareton|article|7900340||April|IEEE Transactions on Cybernetics|21682275|4|48|||||21100274221|3,109|Q1|124|542|1065|18740|13312|997|11,19|34,58|United States|Northern America|2013-2020|Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Human-Computer Interaction (Q1); Information Systems (Q1); Software (Q1)|24,753|11.448|0.05214|2074718063|3104217
ACM TUR-C '17|Shanghai, China|course architecture, big data, data science|6||Proceedings of the ACM Turing 50th Celebration Conference - China|Big data is one of the hottest topic in not only academic but also enterprise, which provide grate requirements for the people with knowledge and experiences of big data. However, current education architecture of computer science could not provide sufficient training for big data. For the education for people suitable for big data era, we attempt to design a novel course architecture. Such course architecture will not change the skeleton of traditional course architecture of computer science but just add content and subjects that is adaptive for big data. In this paper, we discuss the goal, architecture and content of the course architecture.|10.1145/3063955.3063968|https://doi.org/10.1145/3063955.3063968|New York, NY, USA|Association for Computing Machinery|9781450348737|2017|The Design of Course Architecture for Big Data|Wang, Hongzhi and Gao, Hong and Yin, Shenjun and Zhu, Jie|inproceedings|10.1145/3063955.3063968|13||||||||||||||||||||||||||||2076507443|42
GoodIT '22|Limassol, Cyprus|HTML tags, SMEs, Innovation, Website data|7|338–344|Proceedings of the 2022 ACM Conference on Information Technology for Social Good|The paper explores the possibility to employ the source code of corporate websites as an information source for research in innovation studies. Research in this area is generally based on studies that collect data on patents or official data sources. Our paper links the standard economic information of the firm with web-based data and joins the ongoing debate with a threefold contribution. First, whereas the majority of the literature focused on the linguistic content of web-pages, we mostly use HTML tags. Second, we propose a method to assess the quality of the linkage of Web data to firm-level information. Third, we show that the data retrieved from corporate websites can aid to identify ‘innovative SMEs’.|10.1145/3524458.3547246|https://doi.org/10.1145/3524458.3547246|New York, NY, USA|Association for Computing Machinery|9781450392846|2022|Unconventional Data for Policy: Using Big Data for Detecting Italian Innovative SMEs|Bottai, Carlo and Crosato, Lisa and Domenech, Josep and Guerzoni, Marco and Liberati, Caterina|inproceedings|10.1145/3524458.3547246|||||||||||||||||||||||||||||2080374497|42
||big data, enhanced recovery, epidemiology, orthopedic surgery, postoperative outcome, study design||510-512|||https://doi.org/10.1016/j.bja.2020.01.012|https://www.sciencedirect.com/science/article/pii/S0007091220300593||||2020|Real-world evaluation of enhanced recovery after surgery: big data under the microscope|Daniel I. McIsaac|article|MCISAAC2020510|||British Journal of Anaesthesia|00070912|5|124|||||21858|2,589|Q1|181|486|1260|12638|5321|684|4,33|26,00|United Kingdom|Western Europe|1923-2020|Anesthesiology and Pain Medicine (Q1)|27,510|9.166|0.02901|2086632524|728858816
||Firm performance, Big data, Hotel industry, Fuzzy logic, Structural equation modelling||100921||Big data has increasingly appeared as a frontier of opportunity in enhancing firm performance. However, it still is in early stages of introduction and many enterprises are still un-decisive in its adoption. The aim of this study is to propose a theoretical model based on integration of Human-Organization-Technology fit and Technology-Organization-Environment frameworks to identify the key factors affecting big data adoption and its consequent impact on the firm performance. The significant factors are gained from the literature and the research model is developed. Data was collected from top managers and/or owners of SMEs hotels in Malaysia using online survey questionnaire. Structural Equation Modelling (SEM) is used to assess the developed model and Adaptive Neuro-Fuzzy Inference Systems (ANFIS) technique is used to prioritize adoption factors based on their importance levels. The results showed that relative advantage, management support, IT expertise, and external pressure are the most important factors in the technological, organizational, human, and environmental dimensions. The results further revealed that technology is the most important influential dimension. The outcomes of this study can assist the policy makers, businesses and governments to make well-informed decisions in adopting big data.|https://doi.org/10.1016/j.elerap.2019.100921|https://www.sciencedirect.com/science/article/pii/S1567422319300985||||2020|The impact of big data on firm performance in hotel industry|Elaheh Yadegaridehkordi and Mehrbakhsh Nilashi and Liyana Shuib and Mohd {Hairul Nizam Bin Md Nasir} and Shahla Asadi and Sarminah Samad and Nor {Fatimah Awang}|article|YADEGARIDEHKORDI2020100921|||Electronic Commerce Research and Applications|15674223||40|||||15057|1,184|Q1|74|108|188|6016|1347|188|7,27|55,70|Netherlands|Western Europe|2002-2020|Computer Networks and Communications (Q1); Computer Science Applications (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)|4,026|6.014|0.00318|2087961804|817436666
